datetime,pm25_level,solar_radiation,boundary_layer_height,temp,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions,year,month,day,day_of_week,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,moving_avg_7,moving_std_7
2021-03-26,77.61904761904762,235.70288,545.5582,24.0,55.0,0.0,0.0,0.0,18.4,1011.5,Clear,2021,3,26,4,0,46.72727272727273,62.63636363636363,66.875,71.95833333333333,93.16666666666669,113.04166666666669,103.75,79.73647186147187,24.063088930885723
2021-03-27,78.70833333333333,233.15025,459.64444,26.1,57.0,0.0,0.0,0.0,42.3,1009.5,Clear,2021,3,27,5,1,77.61904761904762,46.72727272727273,62.63636363636363,66.875,71.95833333333333,93.16666666666669,113.04166666666669,76.00347866419295,21.619747060115667
2021-03-28,76.16666666666667,233.59358,378.20786,27.9,50.9,0.0,0.0,0.0,10.0,1007.0,Clear,2021,3,28,6,1,78.70833333333333,77.61904761904762,46.72727272727273,62.63636363636363,66.875,71.95833333333333,93.16666666666669,71.09871675943104,14.557774672765127
2021-03-29,85.45833333333333,237.50522,316.85303,30.2,41.5,0.0,0.0,0.0,18.4,1004.5,Clear,2021,3,29,0,0,76.16666666666667,78.70833333333333,77.61904761904762,46.72727272727273,62.63636363636363,66.875,71.95833333333333,68.67014533085963,11.320901093451527
2021-03-30,80.91666666666667,240.25,1114.8962,29.5,39.4,0.0,0.0,0.0,31.4,1000.8,Clear,2021,3,30,1,0,85.45833333333333,76.16666666666667,78.70833333333333,77.61904761904762,46.72727272727273,62.63636363636363,66.875,70.59871675943104,12.999821608951395
2021-03-31,58.95238095238095,247.00333,1065.3698,27.9,35.0,0.0,0.0,0.0,21.3,1001.9,Clear,2021,3,31,2,0,80.91666666666667,85.45833333333333,76.16666666666667,78.70833333333333,77.61904761904762,46.72727272727273,62.63636363636363,72.60466914038344,13.406461627940118
2021-04-01,45.66666666666666,250.39973,1026.1262,27.1,22.5,0.0,0.0,0.0,22.8,1002.8,Clear,2021,4,1,3,0,58.95238095238095,80.91666666666667,85.45833333333333,76.16666666666667,78.70833333333333,77.61904761904762,46.72727272727273,72.07838589981448,13.925266724496735
2021-04-02,57.91666666666666,248.4831,625.8296,25.8,27.5,0.0,0.0,0.0,12.4,1006.2,Clear,2021,4,2,4,0,45.66666666666666,58.95238095238095,80.91666666666667,85.45833333333333,76.16666666666667,78.70833333333333,77.61904761904762,71.92687074829932,14.249079478840585
2021-04-03,40.19047619047619,248.81415,498.27847,26.0,23.0,0.0,0.0,0.0,16.4,1008.8,Clear,2021,4,3,5,1,57.91666666666666,45.66666666666666,58.95238095238095,80.91666666666667,85.45833333333333,76.16666666666667,78.70833333333333,69.11224489795917,14.869699089676597
2021-04-04,59.583333333333336,245.22697,490.68518,27.1,27.9,0.0,0.0,0.0,18.3,1009.5,Clear,2021,4,4,6,1,40.19047619047619,57.91666666666666,45.66666666666666,58.95238095238095,80.91666666666667,85.45833333333333,76.16666666666667,63.60969387755102,17.602485733031198
2021-04-05,77.66666666666667,236.14001,438.60806,29.9,28.7,0.0,0.0,0.0,13.4,1007.8,Partially cloudy,2021,4,5,0,0,59.583333333333336,40.19047619047619,57.91666666666666,45.66666666666666,58.95238095238095,80.91666666666667,85.45833333333333,61.240646258503396,16.724893278910255
2021-04-06,125.38095238095238,232.15552,448.41196,30.4,30.4,0.0,0.0,0.0,14.8,1006.2,Partially cloudy,2021,4,6,1,0,77.66666666666667,59.583333333333336,40.19047619047619,57.91666666666666,45.66666666666666,58.95238095238095,80.91666666666667,60.127551020408156,15.016531131151973
2021-04-07,65.8,241.23889,709.4621,29.7,31.6,0.0,0.0,0.0,18.4,1009.0,Partially cloudy,2021,4,7,2,0,125.38095238095238,77.66666666666667,59.583333333333336,40.19047619047619,57.91666666666666,45.66666666666666,58.95238095238095,66.47959183673468,28.566756160841887
2021-04-08,50.04166666666666,250.07812,872.5805,27.6,26.4,0.0,0.0,0.0,15.7,1009.1,Clear,2021,4,8,3,0,65.8,125.38095238095238,77.66666666666667,59.583333333333336,40.19047619047619,57.91666666666666,45.66666666666666,67.45782312925171,28.382687597234924
2021-04-09,78.66666666666667,247.80998,744.81683,27.7,25.5,0.0,0.0,0.0,18.4,1009.8,Clear,2021,4,9,4,0,50.04166666666666,65.8,125.38095238095238,77.66666666666667,59.583333333333336,40.19047619047619,57.91666666666666,68.0828231292517,27.866333817008723
2021-04-10,72.54166666666667,250.61467,970.3302,29.0,22.9,0.0,0.0,0.0,16.6,1011.2,Clear,2021,4,10,5,1,78.66666666666667,50.04166666666666,65.8,125.38095238095238,77.66666666666667,59.583333333333336,40.19047619047619,71.04710884353742,27.70786122095163
2021-04-11,68.79166666666667,247.22168,763.24567,29.4,23.8,0.0,0.0,0.0,18.4,1011.1,Clear,2021,4,11,6,1,72.54166666666667,78.66666666666667,50.04166666666666,65.8,125.38095238095238,77.66666666666667,59.583333333333336,75.6687074829932,24.17623194774946
2021-04-12,112.29166666666669,225.97441,531.8484,29.8,28.0,0.0,0.0,0.0,18.4,1011.6,Clear,2021,4,12,0,0,68.79166666666667,72.54166666666667,78.66666666666667,50.04166666666666,65.8,125.38095238095238,77.66666666666667,76.98418367346939,23.392955609004765
2021-04-13,87.16666666666667,215.64388,773.52484,30.5,28.5,0.0,0.0,0.0,18.5,1010.0,Clear,2021,4,13,1,0,112.29166666666669,68.79166666666667,72.54166666666667,78.66666666666667,50.04166666666666,65.8,125.38095238095238,81.93061224489796,26.951390550836855
2021-04-14,89.0,212.30643,505.69003,31.5,25.0,0.0,0.0,0.0,18.4,1008.7,Partially cloudy,2021,4,14,2,0,87.16666666666667,112.29166666666669,68.79166666666667,72.54166666666667,78.66666666666667,50.04166666666666,65.8,76.47142857142858,19.532580129306094
2021-04-15,76.78260869565217,240.49367,722.2659,31.3,23.9,0.0,0.0,0.0,19.8,1007.5,Partially cloudy,2021,4,15,3,0,89.0,87.16666666666667,112.29166666666669,68.79166666666667,72.54166666666667,78.66666666666667,50.04166666666666,79.78571428571429,19.387815781915208
2021-04-16,58.0,210.36847,1112.0337,28.8,39.5,0.894,100.0,4.17,37.1,1006.8,"Rain, Partially cloudy",2021,4,16,4,0,76.78260869565217,89.0,87.16666666666667,112.29166666666669,68.79166666666667,72.54166666666667,78.66666666666667,83.60584886128365,14.59155396084534
2021-04-17,38.5,234.43503,1153.064,26.7,54.0,0.0,0.0,0.0,21.2,1009.5,Partially cloudy,2021,4,17,5,1,58.0,76.78260869565217,89.0,87.16666666666667,112.29166666666669,68.79166666666667,72.54166666666667,80.6534679089027,17.548640897483388
2021-04-18,52.75,237.59729,1015.7463,28.3,40.8,0.0,0.0,0.0,16.6,1011.4,Clear,2021,4,18,6,1,38.5,58.0,76.78260869565217,89.0,87.16666666666667,112.29166666666669,68.79166666666667,75.79037267080746,23.78127573807732
2021-04-19,65.54166666666667,248.40036,1057.681,30.0,33.8,0.0,0.0,0.0,18.4,1007.3,Clear,2021,4,19,0,0,52.75,38.5,58.0,76.78260869565217,89.0,87.16666666666667,112.29166666666669,73.49870600414079,25.29298054362875
2021-04-20,57.208333333333336,189.87868,785.9557,28.0,34.7,0.0,0.0,0.0,37.1,1006.3,Partially cloudy,2021,4,20,1,0,65.54166666666667,52.75,38.5,58.0,76.78260869565217,89.0,87.16666666666667,66.82013457556936,18.63959339886637
2021-04-21,40.833333333333336,227.80717,745.15137,26.1,47.7,0.0,0.0,0.0,16.6,1008.4,Partially cloudy,2021,4,21,2,0,57.208333333333336,65.54166666666667,52.75,38.5,58.0,76.78260869565217,89.0,62.54037267080746,16.506551596797323
2021-04-22,41.36363636363637,246.17215,1075.174,27.4,45.3,0.0,0.0,0.0,16.6,1010.6,Partially cloudy,2021,4,22,3,0,40.833333333333336,57.208333333333336,65.54166666666667,52.75,38.5,58.0,76.78260869565217,55.65942028985507,13.381882107428654
2021-04-23,40.45454545454545,189.26256,793.8246,26.6,44.6,0.51,100.0,4.17,24.1,1008.9,"Rain, Partially cloudy",2021,4,23,4,0,41.36363636363637,40.833333333333336,57.208333333333336,65.54166666666667,52.75,38.5,58.0,50.599567099567096,10.43562936857947
2021-04-24,32.111111111111114,257.53818,965.02106,26.8,33.8,0.0,0.0,0.0,22.3,1010.1,Clear,2021,4,24,5,1,40.45454545454545,41.36363636363637,40.833333333333336,57.208333333333336,65.54166666666667,52.75,38.5,48.0930735930736,10.468935405025883
2021-04-25,73.3012041773231,259.5104,821.3472,28.2,32.2,0.0,0.0,0.0,22.3,1009.8,Clear,2021,4,25,6,1,32.111111111111114,40.45454545454545,41.36363636363637,40.833333333333336,57.208333333333336,65.54166666666667,52.75,47.18037518037518,11.655875386491834
2021-04-26,92.87538992869877,258.92847,886.1576,30.1,30.2,0.0,0.0,0.0,18.4,1007.9,Clear,2021,4,26,0,0,73.3012041773231,32.111111111111114,40.45454545454545,41.36363636363637,40.833333333333336,57.208333333333336,65.54166666666667,50.116261491421334,15.308481167799702
2021-04-27,77.79583333333332,246.39554,1048.0962,32.1,30.1,0.0,0.0,0.0,20.5,1006.8,Clear,2021,4,27,1,0,92.87538992869877,73.3012041773231,32.111111111111114,40.45454545454545,41.36363636363637,40.833333333333336,57.208333333333336,54.02107910028307,21.946010685221182
2021-04-28,172.6086956521739,256.671,1155.6655,33.2,27.9,0.0,0.0,0.0,22.3,1007.6,Clear,2021,4,28,2,0,77.79583333333332,92.87538992869877,73.3012041773231,32.111111111111114,40.45454545454545,41.36363636363637,40.833333333333336,56.9621505288545,23.749720529005522
2021-04-29,148.0,243.74109,1377.3961,33.5,26.8,0.766,100.0,4.17,18.4,1007.4,"Rain, Partially cloudy",2021,4,29,3,0,172.6086956521739,77.79583333333332,92.87538992869877,73.3012041773231,32.111111111111114,40.45454545454545,41.36363636363637,75.78720228868886,48.33494593243003
2021-04-30,107.04166666666669,229.46426,622.45856,33.3,28.9,0.0,0.0,0.0,18.4,1007.4,Partially cloudy,2021,4,30,4,0,148.0,172.6086956521739,77.79583333333332,92.87538992869877,73.3012041773231,32.111111111111114,40.45454545454545,91.02096852245509,52.31767517832562
2021-05-01,93.33333333333331,216.77972,930.4601,33.7,28.5,0.0,0.0,0.0,22.3,1007.2,Partially cloudy,2021,5,1,5,1,107.04166666666669,148.0,172.6086956521739,77.79583333333332,92.87538992869877,73.3012041773231,32.111111111111114,100.53341440990097,47.41506099718878
2021-05-02,65.9047619047619,199.9472,879.8154,32.2,30.4,0.0,0.0,0.0,18.4,1007.4,Partially cloudy,2021,5,2,6,1,93.33333333333331,107.04166666666669,148.0,172.6086956521739,77.79583333333332,92.87538992869877,73.3012041773231,109.27944615593273,37.24671380556553
2021-05-03,106.0,225.02777,1246.674,32.5,30.2,0.0,0.0,0.0,18.4,1005.8,Partially cloudy,2021,5,3,0,0,65.9047619047619,93.33333333333331,107.04166666666669,148.0,172.6086956521739,77.79583333333332,92.87538992869877,108.22281154556684,38.52060084552344
2021-05-04,59.30434782608695,223.25517,790.2121,33.1,31.7,0.03,100.0,4.17,16.6,1004.4,"Rain, Partially cloudy",2021,5,4,1,0,106.0,65.9047619047619,93.33333333333331,107.04166666666669,148.0,172.6086956521739,77.79583333333332,110.09775584146702,37.96447849655638
2021-05-05,64.61904761904762,242.79572,861.8656,32.6,38.0,0.0,0.0,0.0,20.5,1005.3,Partially cloudy,2021,5,5,2,0,59.30434782608695,106.0,65.9047619047619,93.33333333333331,107.04166666666669,148.0,172.6086956521739,107.45611505471753,41.10052311683476
2021-05-06,62.89473684210526,224.41359,764.0736,29.5,51.5,0.445,100.0,4.17,20.5,1007.3,"Rain, Partially cloudy",2021,5,6,3,0,64.61904761904762,59.30434782608695,106.0,65.9047619047619,93.33333333333331,107.04166666666669,148.0,92.02902247855664,31.779729633239356
2021-05-07,56.36363636363637,234.78903,882.07056,28.7,51.8,0.299,100.0,4.17,11.2,1009.4,"Rain, Partially cloudy",2021,5,7,4,0,62.89473684210526,64.61904761904762,59.30434782608695,106.0,65.9047619047619,93.33333333333331,107.04166666666669,79.87112774171453,21.373904405396555
2021-05-08,56.47368421052632,245.21614,1276.5532,31.8,40.6,0.0,0.0,0.0,13.0,1007.9,Partially cloudy,2021,5,8,5,1,56.36363636363637,62.89473684210526,64.61904761904762,59.30434782608695,106.0,65.9047619047619,93.33333333333331,72.63140912699592,19.098568983312617
2021-05-09,53.78260869565217,238.07527,764.91907,31.3,42.4,0.299,100.0,4.17,18.4,1005.9,"Rain, Partially cloudy",2021,5,9,6,1,56.47368421052632,56.36363636363637,62.89473684210526,64.61904761904762,59.30434782608695,106.0,65.9047619047619,67.36574496659492,17.44966044818888
2021-05-10,50.4,250.32518,578.56274,30.6,41.4,0.68,100.0,8.33,20.5,1004.6,"Rain, Partially cloudy",2021,5,10,0,0,53.78260869565217,56.47368421052632,56.36363636363637,62.89473684210526,64.61904761904762,59.30434782608695,106.0,65.63400879386495,18.20402266344339
2021-05-11,43.86666666666667,215.56108,595.8997,32.1,40.4,0.766,100.0,4.17,22.6,1003.2,"Rain, Partially cloudy",2021,5,11,1,0,50.4,53.78260869565217,56.47368421052632,56.36363636363637,62.89473684210526,64.61904761904762,59.30434782608695,57.691151651007814,4.9892813029843035
2021-05-12,35.4375,224.45372,562.6718,31.0,39.8,0.0,0.0,0.0,27.7,1001.6,Partially cloudy,2021,5,12,2,0,43.86666666666667,50.4,53.78260869565217,56.47368421052632,56.36363636363637,62.89473684210526,64.61904761904762,55.48576862823349,7.1160095414592845
2021-05-13,36.25,231.05202,690.944,28.0,54.9,0.554,100.0,8.33,21.8,1003.6,"Rain, Partially cloudy",2021,5,13,3,0,35.4375,43.86666666666667,50.4,53.78260869565217,56.47368421052632,56.36363636363637,62.89473684210526,51.31697611122669,9.135006141957602
2021-05-14,41.5,241.97844,1055.7987,30.4,47.2,0.0,0.0,0.0,14.8,1003.5,Partially cloudy,2021,5,14,4,0,36.25,35.4375,43.86666666666667,50.4,53.78260869565217,56.47368421052632,56.36363636363637,47.510585133783074,9.057583958247857
2021-05-15,49.76470588235294,234.29521,943.8357,30.6,39.8,0.0,0.0,0.0,29.5,1004.9,Partially cloudy,2021,5,15,5,1,41.5,36.25,35.4375,43.86666666666667,50.4,53.78260869565217,56.47368421052632,45.387208510406445,8.350932907399974
2021-05-16,51.0,255.65053,1065.5355,32.7,32.1,0.0,0.0,0.0,11.2,1006.1,Clear,2021,5,16,6,1,49.76470588235294,41.5,36.25,35.4375,43.86666666666667,50.4,53.78260869565217,44.428783034953106,7.167646831322845
2021-05-17,74.31818181818181,118.0034,797.2454,32.8,31.2,0.0,0.0,0.0,14.8,1006.1,Partially cloudy,2021,5,17,0,0,51.0,49.76470588235294,41.5,36.25,35.4375,43.86666666666667,50.4,44.0312675070028,6.618555662399328
2021-05-18,23.36842105263158,99.87051,391.23395,27.8,60.6,0.175,100.0,8.33,24.1,1006.5,"Rain, Overcast",2021,5,18,1,0,74.31818181818181,51.0,49.76470588235294,41.5,36.25,35.4375,43.86666666666667,47.448150623885915,13.278067552810164
2021-05-19,20.166666666666668,30.71985,528.37537,22.4,94.6,62.39,100.0,20.83,22.3,1004.5,"Rain, Overcast",2021,5,19,2,0,23.36842105263158,74.31818181818181,51.0,49.76470588235294,41.5,36.25,35.4375,44.51982982188091,16.149424022106082
2021-05-20,24.38095238095238,137.86513,712.4156,25.2,79.9,50.188,100.0,4.17,22.3,1002.3,"Rain, Partially cloudy",2021,5,20,3,0,20.166666666666668,23.36842105263158,74.31818181818181,51.0,49.76470588235294,41.5,36.25,42.33828220283329,18.44856438880138
2021-05-21,24.444444444444443,243.18767,582.3998,26.2,76.9,6.448,100.0,8.33,22.3,1005.2,"Rain, Partially cloudy",2021,5,21,4,0,24.38095238095238,20.166666666666668,23.36842105263158,74.31818181818181,51.0,49.76470588235294,41.5,40.64270397154076,19.610247250812268
2021-05-22,19.214285714285715,217.10966,643.4446,28.0,58.5,16.448,100.0,8.33,37.1,1005.1,"Rain, Partially cloudy",2021,5,22,5,1,24.444444444444443,24.38095238095238,20.166666666666668,23.36842105263158,74.31818181818181,51.0,49.76470588235294,38.20619603503284,20.52422731871621
2021-05-23,64.202950310559,242.62225,510.7593,27.7,58.0,0.0,0.0,0.0,22.3,1005.9,Partially cloudy,2021,5,23,6,1,19.214285714285715,24.444444444444443,24.38095238095238,20.166666666666668,23.36842105263158,74.31818181818181,51.0,33.84185029673752,20.901452716095555
2021-05-24,47.08141025641025,260.50165,812.3838,29.5,45.7,0.0,0.0,0.0,27.7,1006.0,Clear,2021,5,24,0,0,64.202950310559,19.214285714285715,24.444444444444443,24.38095238095238,20.166666666666668,23.36842105263158,74.31818181818181,35.7279860553888,23.179430860025956
2021-05-25,42.625,263.96063,583.37494,32.0,33.1,0.0,0.0,0.0,20.5,1002.2,Clear,2021,5,25,1,0,47.08141025641025,64.202950310559,19.214285714285715,24.444444444444443,24.38095238095238,20.166666666666668,23.36842105263158,31.837018689421434,17.114495477736675
2021-05-26,62.5,261.93475,378.40616,32.8,28.4,0.0,0.0,0.0,20.5,1000.1,Clear,2021,5,26,2,0,42.625,47.08141025641025,64.202950310559,19.214285714285715,24.444444444444443,24.38095238095238,20.166666666666668,34.587958539045495,17.073983313678493
2021-05-27,41.0,261.0915,345.0609,32.8,35.5,0.0,0.0,0.0,18.4,1000.2,Clear,2021,5,27,3,0,62.5,42.625,47.08141025641025,64.202950310559,19.214285714285715,24.444444444444443,24.38095238095238,40.635577586664546,18.548216281754648
2021-05-28,28.875,253.66138,643.198,32.2,50.6,0.0,0.0,0.0,18.4,1001.9,Clear,2021,5,28,4,0,41.0,62.5,42.625,47.08141025641025,64.202950310559,19.214285714285715,24.444444444444443,43.00972724652849,17.130293927589435
2021-05-29,18.166666666666668,247.20467,758.37616,32.2,50.1,0.0,0.0,0.0,23.9,1003.4,Partially cloudy,2021,5,29,5,1,28.875,41.0,62.5,42.625,47.08141025641025,64.202950310559,19.214285714285715,43.642663754465,16.396129363991637
2021-05-30,24.625,246.796,668.6747,30.9,51.4,0.045,100.0,4.17,28.8,1003.5,"Rain, Partially cloudy",2021,5,30,6,1,18.166666666666668,28.875,41.0,62.5,42.625,47.08141025641025,64.202950310559,43.49300389051941,16.658943224506338
2021-05-31,35.8,243.21594,779.23975,32.8,43.7,0.045,100.0,4.17,9.9,1000.2,"Rain, Partially cloudy",2021,5,31,0,0,24.625,18.166666666666668,28.875,41.0,62.5,42.625,47.08141025641025,37.83901098901099,15.102144307589338
2021-06-01,28.31578947368421,231.73273,551.8522,26.9,68.7,14.299,100.0,8.33,27.7,1003.9,"Rain, Partially cloudy",2021,6,1,1,0,35.8,24.625,18.166666666666668,28.875,41.0,62.5,42.625,36.22738095238095,14.543055261842442
2021-06-02,52.85,231.81847,753.66327,30.0,58.0,0.0,0.0,0.0,18.4,1004.6,Partially cloudy,2021,6,2,2,0,28.31578947368421,35.8,24.625,18.166666666666668,28.875,41.0,62.5,34.183208020050124,14.49951716150357
2021-06-03,62.6875,198.78877,859.3215,31.8,52.0,0.0,0.0,0.0,13.0,1005.3,Partially cloudy,2021,6,3,3,0,52.85,28.31578947368421,35.8,24.625,18.166666666666668,28.875,41.0,32.8046365914787,11.5088457863337
2021-06-04,45.5,242.37865,1089.1919,31.0,60.9,5.39,100.0,8.33,29.1,1005.3,"Rain, Partially cloudy",2021,6,4,4,0,62.6875,52.85,28.31578947368421,35.8,24.625,18.166666666666668,28.875,35.90285087719298,16.090111920963878
2021-06-05,42.875,226.99457,589.6571,30.1,61.3,0.47,100.0,4.17,20.4,1003.7,"Rain, Partially cloudy",2021,6,5,5,1,45.5,62.6875,52.85,28.31578947368421,35.8,24.625,18.166666666666668,38.27785087719298,16.106833012256054
2021-06-06,36.34782608695652,242.2208,626.5583,31.6,58.3,0.0,0.0,0.0,11.2,1003.3,Partially cloudy,2021,6,6,6,1,42.875,45.5,62.6875,52.85,28.31578947368421,35.8,24.625,41.80761278195489,13.453871401234105
2021-06-07,54.29166666666666,218.83215,1066.8734,34.0,47.4,0.0,0.0,0.0,18.4,1001.1,Partially cloudy,2021,6,7,0,0,36.34782608695652,42.875,45.5,62.6875,52.85,28.31578947368421,35.8,43.48230222294868,11.554039190975068
2021-06-08,62.8421052631579,248.53242,1412.407,35.8,43.8,0.0,0.0,0.0,25.7,998.6,Partially cloudy,2021,6,8,1,0,54.29166666666666,36.34782608695652,42.875,45.5,62.6875,52.85,28.31578947368421,46.12396888961534,11.618596462478356
2021-06-09,50.34,237.75433,1298.4326,36.8,40.8,0.0,0.0,0.0,18.3,997.2,Partially cloudy,2021,6,9,2,0,62.8421052631579,54.29166666666666,36.34782608695652,42.875,45.5,62.6875,52.85,51.05629971668301,10.01682185566186
2021-06-10,34.0,222.86607,903.49725,34.2,60.0,1.149,100.0,4.17,18.4,997.6,"Rain, Partially cloudy",2021,6,10,3,0,50.34,62.8421052631579,54.29166666666666,36.34782608695652,42.875,45.5,62.6875,50.697728288111584,9.986791533657705
2021-06-11,39.875,208.33223,984.81885,31.6,66.5,5.955,100.0,4.17,18.4,997.4,"Rain, Partially cloudy",2021,6,11,4,0,34.0,50.34,62.8421052631579,54.29166666666666,36.34782608695652,42.875,45.5,46.5995140023973,10.1316995347883
2021-06-12,33.31578947368421,201.77983,820.96893,31.2,67.7,0.639,100.0,4.17,27.7,999.1,"Rain, Partially cloudy",2021,6,12,5,1,39.875,34.0,50.34,62.8421052631579,54.29166666666666,36.34782608695652,42.875,45.79594257382587,10.451459874268188
2021-06-13,39.57142857142857,211.1855,740.155,29.4,70.8,0.149,100.0,4.17,20.5,999.9,"Rain, Partially cloudy",2021,6,13,6,1,33.31578947368421,39.875,34.0,50.34,62.8421052631579,54.29166666666666,36.34782608695652,44.43034107006647,11.471459690862645
